name,category,city,Website,phone_no,fb_address,contact_email,lat,lng,map_id
The BakeHouse,Bakery,"Cartago, Costa Rica",,506 2278 2256,https://www.facebook.com/TheBakehouseGlutenfree/,,,,
The Cookie Connection,Bakery,"2803 Brewerton Rd, Syracuse, NY 13211, USA",http://www.tccglutenfree.com/,1 315-422-2253,https://www.facebook.com/The-Cookie-Connection-Gluten-Free-Bake-Shop-209241299158672/,,43.1073055,-76.1510253,https://goo.gl/maps/L72ruVTtr3tbYCo3A
The Food Forest,Cafe,"135 Hunter St W, Peterborough, ON K9H 2K7, Canada",http://www.foodforestcafe.com,1 705-874-1888,https://www.facebook.com/FoodForestcafe,,44.3058435,-78.3215853,https://goo.gl/maps/HWjnRsHJDb85Njtt9
The Gluten Escape ,Bakery,"7255 S Havana St #110, Centennial, CO 80112, USA",http://theglutenescape.com,1 303-694-9999,,info@theglutenescape.com,39.584995,-104.8695656,https://goo.gl/maps/WoYSS7MJZrXekXEJ8
The Gluten Free Bakery,Bakery,"54 Main St, Chatham, NY 12037, USA",http://www.odbefree.com/,1 518-380-0170,,ORDER.ODB@GMAIL.COM,42.3636335,-73.597582,https://goo.gl/maps/6TWTR9uemey5Uu156
The Gluten Free Epicurean,Bakery/Cafe,"633 E 15th Ave, Vancouver, BC V5T 2R4, Canada",http://www.glutenfreeepicurean.ca,1 604-876-4114,https://www.facebook.com/THE-GLUTEN-FREE-EPICUREAN-121625667855607/,info@glutenfreeepicurean.ca,49.2572946,-123.0926329,https://goo.gl/maps/kKA7AUow73Bp3JUDA
The Gluten Free Kitchen,Bakery,"Unit 4d, Leyburn Business
Park, Harmby Road",https://www.theglutenfreekitchen.co.uk/,44 1969 622222,https://www.facebook.com/theglutenfreekitchen,info@theglutenfreekitchen.co.uk,0,-86.2144122,https://goo.gl/maps/BjvhdgFCR1M2wnRAA
The Gluten Free Oven,Bakery,"2001, 125 W Main St, Mt Pleasant, PA 15666, United States",http://theglutenfreeoven.net/,1 724-542-4457,,,40.147546,-79.5387037,https://goo.gl/maps/6EwBr9yApwfLXf3V8
The Good Cookies & Beyond,Bakery,"2081 Torrance Blvd, Torrance, CA 90501, USA",http://www.thegoodcookies.com/,1 310-320-7900,https://www.facebook.com/thegoodcookiesglutenfree,info@thegoodcookies.com,33.8366772,-118.3211237,https://goo.gl/maps/EfHuvMQXfPD3ioXw7
The Grain Exchange,Online,,https://www.thegrainexchange.net/,1 215-531-1261,,,,,
The Happy Mixer Gluten Free Bakery,Bakery,"12 Summit Square, Langhorne, PA 19047, USA",https://www.thehappymixer.com,1 215-860-1989,https://www.facebook.com/TheHappyMixerBakery,info@thehappymixer.com,40.2410686,-75.1459307,https://goo.gl/maps/hJiAr7hCtZ6sEtq79
The Happy Mixer Gluten Free Bakery,Bakery,"4275 County Line Rd, Chalfont, PA 18914, USA",https://www.thehappymixer.com,1 267-663-7209,https://www.facebook.com/TheHappyMixerBakery,info@thehappymixer.com,40.2410263,-75.1459308,https://goo.gl/maps/GHDRTE3tHtnZnuWu5
The Happy Tart Falls Church,Bakery,"410 S Maple Ave #110, Falls Church, VA 22046, USA",https://www.happytartbakery.com/,1 571-395-8280,https://www.facebook.com/TheHappyTartFallsChurch/,info@happytartbakery.com,38.8802943,-77.1800545,https://goo.gl/maps/ht8rdxJw1h52Gut4A
The Joy of Gluten Free,Bakery,"617 Bank St, Ottawa, ON K1S 3T5, Canada",http://www.thejoyofglutenfree.com,1 613-656-5252,,thejoyofglutenfree@gmail.com,45.407292,-75.6928145,https://goo.gl/maps/samoNxrLL7wwtp4j7
The Joy of Gluten Free (West End),Bakery,"250 Greenbank Rd #5b, Nepean, ON K2H 1E9, Canada",http://www.thejoyofglutenfree.com,1 613-907-1252,,thejoyofglutenfree@gmail.com,45.3244319,-75.781553,https://goo.gl/maps/zZTfYqWJCHn3PdKQ9
The Joyful Food Co,Bakery/Cafe,"759 Shades Mountain Plaza, Hoover, AL 35226, USA",https://www.thejoyfulfoodco.com/,1 205-538-7967,,info@thejoyfulfoodco.com,33.4141833,-86.8462917,https://goo.gl/maps/RRrTPQZJKFNj5ytN9
The Juice Truck Smoothie Cart,Food Truck,"970 Robson St, Vancouver, BC V6Z 2E7, Canada",https://www.thejuicetruck.ca,1 604-260-6943,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649634,-123.1294986,https://goo.gl/maps/mkyX5N6A6kaEs8vs9
The Juice Truck Yaletown,Cafe,"1022 Mainland St, Vancouver, BC V6B 2T5, Canada",https://www.thejuicetruck.ca,"1 604-428-7825
",https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649661,123.1294986,https://goo.gl/maps/nK1FYEpCXKeEZeQZ9
The Juice Truck 5th Ave,Cafe,"28 W 5th Ave, Vancouver, BC V5Y 1H5, Canada",https://www.thejuicetruck.ca,1 604-260-6943,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649714,-123.1294986,https://goo.gl/maps/XUJBQn5pC2FVorVE8
The Juice Truck,Cafe,12151 First Ave,https://www.thejuicetruck.ca,1 604-285-5404,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,,,
The Juice Truck,Cafe,"4236 Main St, Vancouver, BC V5V 2H1, Canada",https://www.thejuicetruck.ca,1 604-620-6768,https://www.facebook.com/JuiceTruck/,drink@thejuicetruck.ca,49.2649687,-123.1294986,https://goo.gl/maps/CydzEZhxfBHeDgUF7
The Little Beet ,Cafe,"Central Place, 1800 N Lynn St, Arlington, VA 22209, United States",https://www.thelittlebeet.com,1 212-459-9601,https://www.facebook.com/littlebeet,,38.896944,-77.0732169,https://goo.gl/maps/apGcjy3hFYwRXoVz6
The Little Beet ,Cafe,"2 Pennsylvania Plaza, New York, NY 10121, USA",https://www.thelittlebeet.com,1 212-682-0650,https://www.facebook.com/littlebeet,,40.7497322,-73.9946656,https://goo.gl/maps/Bu7ByZSYAtVYJqHQA
The Little Beet ,Cafe,"1140 Broadway, New York, NY 10001, USA",https://www.thelittlebeet.com,1 212-367-8015,https://www.facebook.com/littlebeet,,40.7440145,-73.9910582,https://goo.gl/maps/qXYBFMf4aJfcXrX67
The Little Beet ,Cafe,"320 Park Ave, New York, NY 10022, USA",https://www.thelittlebeet.com,1 212-459-9601,https://www.facebook.com/littlebeet,,40.7579067,-73.9762896,https://goo.gl/maps/9cW7Xz3NPULu3uT3A
The Little Beet ,Cafe,"135 W 50th St, New York, NY 10020, USA",https://www.thelittlebeet.com,1 212-459-2338,https://www.facebook.com/littlebeet,,40.7609222,-73.9846449,https://goo.gl/maps/fi62yXjAmRzdKWCy9
The Little Beet ,Cafe,"630 Old Country Rd, Garden City, NY 11530, USA",https://www.thelittlebeet.com,1 516-387-6300,https://www.facebook.com/littlebeet,,40.738707,-73.6140547,https://goo.gl/maps/5up2jBqkNbhZG6LT7
The Little Beet Table,Cafe,"333 Park Ave S, New York, NY 10010, USA",http://www.thelittlebeettable.com,1 212-466-3330,https://www.facebook.com/littlebeettable,,40.74111,-73.9875332,https://goo.gl/maps/21mqicS1dQcqQFff7
The Little Beet Table,Cafe,"845 N State St ste 101, Chicago, IL 60610, USA",http://www.thelittlebeettable.com,1 312-549-8600,https://www.facebook.com/littlebeettable,,41.8980115,-87.6302707,https://goo.gl/maps/pTy4u45s67M5LepX8
Mason Dixon Bakery,Bakery,"2358 Whitesburg Dr, Huntsville, AL 35801, USA",https://masondixonbakery.com/,1 256-213-7545,https://www.facebook.com/MasonDixonBakery/,masondixonbakery@gmail.com,34.7123083,-86.5768534,https://goo.gl/maps/hy2iD4XBKFGBJoF28
The nilk Factory,Bakery/Cafe,"Sinsa-dong, Gangnam-gu, Seoul, South Korea",http://nilkfactory.com,82 02-2039-0821,https://www.facebook.com/The-nilk-factory-639966419504416/,customer@nilkfactory.com,37.5204301,127.0189724,https://goo.gl/maps/AyTTi8TmAsAzp8Ni7
The Oxford Place,Restaurant,"2 Oxford Pl, Leeds LS1 3AX, UK",https://2oxfordplace.co.uk/,44 113 234 1294,https://www.facebook.com/theoxfordplace/,,53.8002869,-1.5527924,https://goo.gl/maps/12xa1ciKMG2w7xZN6
The Raw Kitchen,Cafe/Restaurant,"181A High St, Fremantle WA 6160, Australia",http://www.therawkitchen.com.au/,61 8 9433 4647,https://www.facebook.com/rawkitchenfreo,emma@therawkitchen.com.au,-32.0534772,115.7477998,https://goo.gl/maps/MVZAUp74xUPeoSAv5
The Red Bandana,Bakery,"8218 Wisconsin Ave Suite 101, Bethesda, MD 20814, USA",http://theredbandanabakery.com/,1 240-284-6523,https://www.facebook.com/theredbandanabakery/?modal=composer&notif_id=1509751350672616&notif_t=page_fan_growth_drop,jaimie@theredbandanabakery.com,38.9922331,"-77.0983167,",https://goo.gl/maps/E79oa7LvCyv3Lg628
Theta Healthy Eating Cuisine,Cafe/Restaurant,"Andrea Drousioti 9, Limassol 3040, Cyprus",http://www.thetacuisine.com.cy,357 25 013738,,,34.6790762,33.0424949,https://goo.gl/maps/5YPKaXdaGfqP4vMB8
Thri1ve Emporium,Cafe/Restaurant,287 Lonsdale St,,61 2 9042 1220,https://www.facebook.com/THR1VEEmporium/,,,,
Tiann's,Bakery/Cafe,"71 Seng Poh Rd, #01-35, Singapore 160071",https://www.tianns.com.sg/,65 6222 1369,https://www.instagram.com/tiannsbakery/,,1.2843342,103.8305437,https://goo.gl/maps/B8Bir96vgbQLQTkc7
Tina?s Sweet Treats,Bakery,"4271 S Dixie Hwy, Franklin, OH 45005, USA",https://www.tinassweettreats.com/,1 513-429-9428,https://www.facebook.com/TinasSweetTreatsGlutenFreeBakery/,tina@tinassweettreats.com  ,39.5069967,-84.3372952,https://goo.gl/maps/tVyR6FxX45iApmFb6
Totally Gluten Free Bakery,Bakery/Cafe,"290b Colombo St, Sydenham, Christchurch 8023, New Zealand",https://www.glutenfreebakery.co.nz,64 3-341 1172,https://www.facebook.com/GlutenFreeNZ/,sales@glutenfreebakery.co.nz,-43.5496851,172.6353883,https://goo.gl/maps/cNA5UCvotusbHnRa6
Tribeca Ice Cream,Ice Cream/Gelato,"Rykestra·e 40, 10405 Berlin, Germany",http://www.tribecaicecream.com/,49 1512 6993433,https://www.facebook.com/tribecaicecream/,klaus@tribecaicecream.com,52.537447,13.4188681,https://goo.gl/maps/tSnv6gdZtkZVS65d9
Triple Oak Bakery,Bakery,"11692 Lee Hwy, Sperryville, VA 22740, USA",http://www.tripleoakbakery.com/,1 540-987-9122,https://www.facebook.com/TripleOakBakery/,TripleOakBakery@gmail.com,38.6508203,"-78.2573076,",https://goo.gl/maps/87Px28wrEutQN5zQ6
Twice Baked Gluten Free Baking Company,Bakery,"8185 E Wardlow Rd, Long Beach, CA 90808, USA",http://twice-baked.com,1 562-343-5715,https://www.facebook.com/Twice-Baked-Gluten-Free-Baking-Company-241430029263525/,judykarni1@yahoo.com,33.818541,-118.0718697,https://goo.gl/maps/9KW4F1mtD16W92EN7
Twins Cafe GF,Cafe,"Jr. Colina 109, Barranco 15063, Peru",,51 991 597 997,https://www.facebook.com/TWINSCafeGF/,,-12.1460054,-77.0244039,https://goo.gl/maps/du4sagAb9KAtUaoo8
Twist Bakery & Cafe,Bakery/Cafe,"30 Milliston Rd, Millis, MA 02054, USA",http://www.twist-bakery.com/,1 508-376-1163,https://www.facebook.com/TwistBakeryCafe/,,42.1671676,-71.3557992,https://goo.gl/maps/WBgXCP7Qooavntv69
Two Daughters Bakeshop,Bakery,"121 E 1st St, North Vancouver, BC V7L 1B3, Canada",http://www.twodaughtersbakeshop.ca,1 604-836-2229,https://www.facebook.com/twodaugthersbakeshop/,info@twodaughtersbakeshop.com,49.3112494,-123.0801514,https://goo.gl/maps/1JF5ewgnfZZjGfuJ9
Two Wild Seeds,Bakery,"1814, 320 W Main St, St. Charles, IL 60174, United States",https://www.twowildseeds.com/,1 630-797-5350,https://www.facebook.com/twowildseeds/,twowildseeds@gmail.com,41.913206,-88.3199134,https://goo.gl/maps/tx9ngbYN9wEMGEJ76
Ubud Gluten Free Kitchen,Cafe,"Jl. Sri Wedari No.2, Ubud, Gianyar, Kabupaten Gianyar, Bali 80571",,62 812-4643-9515,https://www.facebook.com/Ubud.Gluten.Free.Bali/,,-8.5078078,115.2629243,https://goo.gl/maps/ooe69E1iPnrHxho29
Unrefined Bakery,Bakery,"557 E, I-30, Rockwall, TX 75087, USA",https://unrefinedbakery.com/,1 972-948-2414,,info@unrefinedbakery.com,32.9175723,-97.2103208,https://goo.gl/maps/J5FAp6eiKTVgJpCD7
Unrefined Bakery,Bakery,"3411 Preston Rd #8, Frisco, TX 75034, USA",https://unrefinedbakery.com/,1 972-668-2414,,info@unrefinedbakery.com,32.9163222,-97.2103249,https://goo.gl/maps/h2efGitUyjHPfgPj9
Unrefined Bakery,Bakery,"3250 Hulen St #130, Fort Worth, TX 76107, USA",https://unrefinedbakery.com/,1 972-467-2494,,info@unrefinedbakery.com,32.7283952,-97.3907381,https://goo.gl/maps/M46pHLHqExxC2Cat6
Unrefined Bakery,Bakery,"6055 Sherry Ln, Dallas, TX 75225, USA",https://unrefinedbakery.com/,1 469-816-2414,,info@unrefinedbakery.com,32.8624211,-96.8093745,https://goo.gl/maps/Jzquvv8mrwrc1ays9
Unrefined Bakery,Bakery,"3426 Greenville Ave #150, Dallas, TX 75206, USA",https://unrefinedbakery.com/,1 214-826-2414,,info@unrefinedbakery.com,32.8297801,-96.7721736,https://goo.gl/maps/xMMJBY89ZTPqNW186
Unrefined Bakery,Bakery,"6464 E NW Hwy Suite 326, Dallas, TX 75214, USA",https://unrefinedbakery.com/,1 214-414-2414,,info@unrefinedbakery.com,32.856231,-96.753521,https://goo.gl/maps/ouZQskbcb5u5as749
Vegan Vee,Bakery,"306 46th Ave N, Nashville, TN 37209, USA",http://www.veganvee.com,,https://www.facebook.com/viviveganvee/,vivi@veganvee.com,36.149438,-86.8440417,https://goo.gl/maps/YYK5YAdvzsZxrSJZ9
Verde Cocina at Sylvan Highlands,Restaurant,"5515 SW Canyon Ct, Portland, OR 97221, USA",https://www.verdecocinamarket.com,1 503-297-5568,https://www.facebook.com/Verde-Cocina-118006988280243/,verdecocina@verdecocinamarket.com,45.5095871,-122.7365703,https://goo.gl/maps/mjZw48vhnprPo8hp7
Verde Cocina en la Perla,Restaurant,"524 NW 14th Ave, Portland, OR 97209, USA",https://www.verdecocinamarket.com,1 503-894-9321,https://www.facebook.com/Verde-Cocina-118006988280243/,verdecocina@verdecocinamarket.com,45.526923,-122.6873642,https://goo.gl/maps/aCVyR9eA35jBJSVJ6
Verde Cocina Hillsdale,Restaurant,"6446 SW Capitol Hwy, Portland, OR 97239, USA",https://www.verdecocinamarket.com,1 503-384-2327,https://www.facebook.com/Verde-Cocina-118006988280243/,verdecocina@verdecocinamarket.com,45.4775847,-122.7014342,https://goo.gl/maps/oAF6Y9PJ2FoQ7jp27
Vida365,Restaurant,"16129 FL-50 #104 6283, Clermont, FL 34711, USA",http://vida365.com,1 352-474-8432,https://www.facebook.com/vidacuisine365/?fref=gc&dti=706329499390562&hc_location=ufi,vidacuisine365@gmail.com,28.547134,-81.6904857,https://goo.gl/maps/iGD8x42TP6SBF6889
Violette Gluten Free Bakery,Bakery,"1786 Massachusetts Ave, Cambridge, MA 02140, USA",http://violettegf.com/,1 857-500-2748,https://www.facebook.com/Violette-Gluten-Free-503117259714865/,info@violettegf.com,42.390813,-71.164539,https://goo.gl/maps/WHhm5GmFgjiwspwU8
Vital Root,Restaurant,"3915 Tennyson St, Denver, CO 80212, USA",http://www.vitalrootdenver.com/,1 303-474-4131,,INFO@VITALROOTDENVER.COM,39.7714305,-105.0465116,https://goo.gl/maps/quoqG9gHWcbBTtyj9
Von Walden,Cafe,Nelkengasse 8,https://www.vonwalden.at,43 1 9258067,https://www.facebook.com/vonwalden.at,,,,https://goo.gl/maps/9HDpW3pyFv6ULiBKA
West Meadow Farm Bakery,Bakery,"4 Carmichael St, Essex Junction, VT 05452, USA",http://westmeadowfarmbakery.com,1 802-878-1646,https://www.facebook.com/West-Meadow-Farm-Bakery-90486264484/,,44.5086293,-73.0874062,https://goo.gl/maps/HDdU31UzQi2CuYBQ6
Wheat's End Cafe,Cafe,"2873 N Broadway, Chicago, IL 60657, USA",http://www.wheatsend.com/,1 773-770-3527,https://www.facebook.com/wheatsend,jacqueline@wheatsend.com,41.9349786,-87.6462301,https://goo.gl/maps/4CWjAqnBHc8cMKxC8
Blueu Bear Bakery,Bakery,"109 Kings Hwy E, Haddonfield, NJ 08033, USA",http://bleubearbakery.com/,1 856-429-3703?,,,39.8975311,-75.0356262,https://g.page/bleu-bear-bakery?share
WHOS Gluten Free,Cafe,"80 Mallory Ave, Jersey City, NJ 07304, USA",http://www.whosglutenfree.com/,1 201-654-1266,https://www.facebook.com/WhosGlutenFree/,,40.7168124,-74.0926287,https://g.page/whosglutenfree?share
Wild & the Moon Emaar,Cafe,Palace Hotel Cafe n5 - Sheikh Mohammed bin Rashid Blvd - Dubai - United Arab Emirates,http://www.wildandthemoon.ae/,971 800 9453,,social@wildandthemoon.com,25.1918831,55.2750809,https://goo.gl/maps/WckoJ2xCVEHNJjR67
Wild & the Moon,Cafe,"Alserkal Avenue, street 8, H-77 - Dubai - United Arab Emirates",http://www.wildandthemoon.ae/,971 43433392,,social@wildandthemoon.com,25.1426748,55.2224483,https://goo.gl/maps/DKmAPrdMNMCKdeGn9
Wild & the Moon OpÇra,Cafe,"4 Rue du Helder, 75009 Paris, France",http://www.wildandthemoon.fr/,33 1 86 95 40 46,https://www.facebook.com/WildAndTheMoon/,,48.8714702,2.3327244,https://goo.gl/maps/r1aPJCDS4ReWpLCY7
Wild & the Moon OpÇra Gravilliers,Cafe,"25 Rue des Gravilliers, 75003 Paris, France",http://www.wildandthemoon.fr/,33 1 86 95 40 45,https://www.facebook.com/WildAndTheMoon/,,48.8715006,2.3174035,https://goo.gl/maps/ge5MP2uQgXDuPWLMA
Wild & The Moon Charlot,Cafe,"55 Rue Charlot, 75003 Paris, France",http://www.wildandthemoon.fr/,33 1 86 95 40 44,https://www.facebook.com/WildAndTheMoon/,,48.8715544,2.3174035,https://goo.gl/maps/YfGKpRd1y1Bws71B6
Wildflour Bakery/Cafe,Bakery/Cafe,"2691 Main St, Lawrenceville, NJ 08648, USA",https://www.wildflourbakery-cafe.com/,1 609-620-1100,https://www.facebook.com/WildflourBakeryCafe,wildflour2691bakery@gmail.com,40.2984395,-74.7314602,https://goo.gl/maps/VyB2gGmfHoF3XbfAA
Wild Living Foods,Cafe,"760 S Main St, Los Angeles, CA 90014, USA",http://www.wildlivingfoods.com/,1 213-266-8254,,,34.0427414,,https://goo.gl/maps/1MmBAKMxqzMoxYji9
Wildcraft Bakery,Bakery,"13, Penraevon Industrial Estate, Penraevon Ave, Leeds LS7 2AW, UK",http://www.wildcraftbakery.com/,44 7944 785394,https://www.facebook.com/WildcraftBakery/?timeline_context_item_type=intro_card_work&timeline_context_item_source=61301810&pnref=lhc,,53.8130241,-1.5443387,https://goo.gl/maps/jsdGGvNvFgVCdivU8
Wildflour Gluten-Free Bakery,Bakery,"13600 NE 20th St, Bellevue, WA 98005, USA",https://www.wildflourglutenfree.com/,1 425-765-6115,https://www.facebook.com/wildflourglutenfree/,info@wildflourglutenfree.com,46.2551877,-96.4908332,https://goo.gl/maps/gHjqa5iaEgcSMmTw9
Winnie's Gluten-Free Kitchen,Bakery,"718 Belmont Ave W, Kitchener, ON N2M 1P2, Canada",http://winniesglutenfree.com,1 519-590-2769,https://www.facebook.com/WinniesGlutenFree,winniesglutenfree@gmail.com,43.4542281,-80.5204531,https://goo.gl/maps/7UGSwYntNGDLnPHu9
Woodside Cafe,Cafe,"134A Hinemoa St, Birkenhead, Auckland 0626, New Zealand",https://www.woodsidecafe.co.nz,64 9-419 8084,https://www.facebook.com/Woodside-Cafe-NZ-842401019239534/,mark@woodsidecafe.co.nz,-36.8155717,174.7288993,https://goo.gl/maps/ZxZv7yNHFbmVtGw59
Yem'a,Cafe,"41 Rue Godot de Mauroy, 75009 Paris, France",http://www.yemafood.com/,33 1 42 94 07 73,,,48.8725924,2.3252164,https://goo.gl/maps/JdvQXvzNqghjun4E8
Yorica,Ice Cream/Gelato,"130 Wardour St, Soho, London W1F 8ZN, UK",http://www.yorica.com/,44 20 7434 4370,https://www.facebook.com/YoricaMoments/,anna@yorica.com,51.514349,-0.1366595,https://goo.gl/maps/NJXTEUzyVWxujR6p6
Yum Yum's Gluten Free Bakery,Bakery/Cafe,601 1/2 W Manlius Street East,http://www.yumyumsglutenfree.com/,1 315-314-7542,,yumyumsbakery@mail.com,,,
Yummy and Guilt Free,Cafe,"3 Rue du Temple, 75004 Paris, France",https://www.yummyandguiltfree.com/,33 1 45 66 56 68,https://www.facebook.com/yummyandguiltfree/,iris@yummyandguiltfree.com,48.8580449,2.3415847,https://goo.gl/maps/3eUu56KKoN2NGGbp7
Yummy and Guilt Free Montmartre,Cafe,"9 Boulevard Montmartre, 75002 Paris, France",,,,,48.8580449,2.3415847,https://goo.gl/maps/RmEtdgBC1xW1nRMW6
Zarzuela,Cafe/Restaurant,"R. Bernardino Costa 21-23, 1200-052 Lisboa, Portugal",http://www.zarzuela.pt/pt,351 21 605 2532,https://www.facebook.com/zarzuelapt/,info@zarzuela.pt,38.7068862,-9.1446287,https://goo.gl/maps/8V6PDK8bCejt8QQT9
Zest Kitchen & Bar,Restaurant,"275 S 200 W, Salt Lake City, UT 84101, USA",https://www.zestslc.com,1 801-433-0589,,casey@zestslc.com,40.763272,-111.8986347,https://goo.gl/maps/5pYNfbGSx4mhFNhTA
Zum Wohl,Restaurant,"Stumpergasse 61, 1060 Wien, Austria",http://www.zumwohl-gastro.com,43 1 5953166,https://www.facebook.com/zumwohl.wien.stumpergasse/,,48.195754,16.3399932,https://goo.gl/maps/KHo24xoV8vowonf96
Good Food Gluten Free Bakery,Bakery,"423, A-113, W 800 S, Salt Lake City, UT 84101, USA",http://www.goodfoodglutenfree.com/,1 801-413-4978,,,40.7516694,-111.9057647,https://goo.gl/maps/ijUrvtqiEEVuJF2h8
City Cakes Bakery,Bakery,"1860 S 300 W D, Salt Lake City, UT 84115, USA",http://citycakescafe.com/,1 801-572-5500,,contact@citycakescafe.com,40.733215,-112.023154,https://goo.gl/maps/SGFHzJptaZ5G6hSH9
City Cakes Bakery,Bakery,"192 E 12300 S Suite A, Draper, UT 84020, USA",http://citycakescafe.com/,1 801-572-5500,,contact@citycakescafe.com,40.525578,-111.8876711,https://goo.gl/maps/DhhvyE1nZ8qbS1V58
Brick Canvas,Cafe/Restaurant,"2455 W Executive Pkwy, Lehi, UT 84043, USA",https://www.brickcanvas.com/cafe,1 801-407-8620,,,40.4256639,-111.8908599,https://goo.gl/maps/deM43KffcFzgxdxY8
Bad Boys Donuts,Online,,,61 413 023 151,https://www.facebook.com/BadBoysDoughnuts/,,,,
Su Jus Bar ,Cafe,"Cnr Hunter St &, Old Maryborough Rd, Pialba QLD 4655, Australia",https://sujus.com.au/,61 0422 765 768,,sujusbar@sujus.com.au,-25.2828592,152.8378644,https://goo.gl/maps/yA6jgmcEap6kdHaP6
Coronados Gluten Free Pantry,Online,,https://www.coronadosglutenfreepantry.com/,1 858-270-9863,,coronadosglutenfreepantry@gmail.com,,,
Newark Artisan Gluten Free Bakery,Bakery,"12 Chain Ln, Newark NG24 1AU, UK",http://www.artisangfbakery.co.uk/,44 1636 361605,,enquiries@artisangfbakery.co.uk,53.0766792,-0.8122869,https://goo.gl/maps/z1facSJYDA6Wtoh48
The Southern Olive,Restaurant,"8356 Charlotte Hwy Ste 102, Fort Mill, SC 29707, USA",https://www.thesouthernolive.com/,1 803-547-6606,https://www.facebook.com/thesouthernolive%20/,,34.9557047,-80.8517722,https://g.page/Southernolive?share
B'Gabs Goodies,Bakery,"1450 E 57th St, Chicago, IL 60637, USA",https://www.bgabsgoodies.com/,1 773-256-1000,,,"41.7917308,-",-87.5918693,https://goo.gl/maps/B1WeoSiFFx5k9MKDA
CheSa's Gluten Tootin Free Food Truck,Food Truck,"935 N Damen Ave, Chicago, IL 60622, USA",,1 312-576-5955,https://www.facebook.com/chesasgtf/,,41.898797,-87.6789557,https://goo.gl/maps/Z6qNG2543SB2rYvi6
Cassava,Cafe,"3929 N Central Park Ave, Chicago, IL 60618, USA",http://cassavachicago.com/,1 872-242-7088,,,41.9531764,-87.7525124,https://goo.gl/maps/FufWsN8j1RLwAFEi9
Redemption,Restaurant,"15 Short's Gardens, London WC2H 9AT, UK",https://www.redemptionbar.co.uk,,,,51.5142203,-0.1284652,https://goo.gl/maps/coATp8mFQZBPEqPA9
Redemption,Restaurant,"320 Old St, Hackney, London EC1V 9DR, UK",https://www.redemptionbar.co.uk,"44 020 7613 0720
",,,51.526592,-0.0841984,https://goo.gl/maps/Fxrjdks2XvtLFY2a8
Redemption,Restaurant,"6 Chepstow Rd, London W2 5BH, UK",https://www.redemptionbar.co.uk,44 020 7313 9041,,,51.5155372,-0.1972738,https://goo.gl/maps/h6suGNR1JUAxgUYs9
Alt Brewery,Brewery,"1808 Wright St, Madison, WI 53704, USA",http://www.altbrew.com/,,,,43.1235011,-89.3341084,https://goo.gl/maps/zHfee4EuDNX5HMm39
Aurorchs Brewery,Brewery,"8321 Ohio River Blvd, Emsworth, PA 15202, USA",http://www.aurochsbrewing.com/,1 720-260-8737,,,40.5118481,-80.1055907,https://goo.gl/maps/TL6seeBefMKtVcbv6
Bierly Brewing,Brewery,"214 NE 11th St, McMinnville, OR 97128, USA",http://www.bierlybrewing.com/,1 541-257-5126,,,45.2154736,-123.1997107,https://goo.gl/maps/44K9dxH11u6Jsgbs7
Burning Brothers Brewery,Brewery,"1750 Thomas Ave W, St Paul, MN 55104, USA",https://www.burnbrosbrew.com,1 651-444-8882,,,44.9588229,-93.176455,https://goo.gl/maps/3XXQLTTXbTQ7ksa96
Evasion Brewery,Brewery,"4230 NE Riverside Dr, McMinnville, OR 97128, USA",,1 503-835-5322,,,45.2285075,-123.1556918,https://g.page/EvasionBrewing?share
Ghostfish Brewering Company,Brewery,"2942 1st Ave S, Seattle, WA 98134, USA",http://ghostfishbrewing.com/,1 206-397-3898,,brian@ghostfishbrewing.com,47.5763717,-122.3361753,https://goo.gl/maps/62s6y2sH9Kg3i6rp6
Ground Breaker,Brewery,"2030 SE 7th Ave.
",https://www.groundbreakerbrewing.com/,1 503-928-4195,,,45.5080924,-122.6587677,https://goo.gl/maps/XzKNHN9Ff5F31wMV7
Holidaily,Brewery,"801 Brickyard Cir, Golden, CO 80403, USA",http://holidailybrewing.com/,1 303-278-2337,,,39.7799561,-105.2333349,https://goo.gl/maps/efQhoBugaNaGJ7Mg9
Moonshrimp Brewing,Brewery,"8428 SW 22nd Ave, Portland, OR 97219, USA",http://www.moonshrimpbrewing.com/,1 503-970-2234,,,45.4637678,-122.7003028,https://goo.gl/maps/GwNiYzBZP9oDaFTP8
Glutenberg,Brewery,"2350 Rue Dickson, MontrÇal, QC H1N 3T1, Canada",https://glutenberg.ca,1 514-933-2333,,,45.5674073,73.5378317,https://goo.gl/maps/idrLqqsXiALi26sS9
Bellfield Brewery,Brewery,"46 Stanley Pl, Edinburgh EH7 5TB, UK",https://www.bellfieldbrewery.com/,44 0131 656 9390,,info@bellfieldbrewery.com,55.9557819,3.1667325,https://goo.gl/maps/eyDcacQwskZUPZ4Z6
Cupcakes and shttt,Bakery,"11 Dispensary Lane, Kingsland, London E8 1FT, UK",https://www.cupcakesandshhht.com/,44 7545 980977,,,51.5488807,-0.0568261,https://goo.gl/maps/dqRvH46vsC8rXwfq6
